year,AUS_female,AUS_male,AUT_female,AUT_male,BEL_female,BEL_male,BGR_female,BGR_male,BLR_female,BLR_male,CAN_female,CAN_male,CHE_female,CHE_male,CHL_female,CHL_male,CZE_female,CZE_male,DEUTE_female,DEUTE_male,DEUTNP_female,DEUTNP_male,DEUTW_female,DEUTW_male,DNK_female,DNK_male,ESP_female,ESP_male,EST_female,EST_male,FIN_female,FIN_male,FRACNP_female,FRACNP_male,FRATNP_female,FRATNP_male,GBR_NIR_female,GBR_NIR_male,GBR_NP_female,GBR_NP_male,GBR_SCO_female,GBR_SCO_male,GBRCENW_female,GBRCENW_male,GBRTENW_female,GBRTENW_male,GRC_female,GRC_male,HRV_female,HRV_male,HUN_female,HUN_male,IRL_female,IRL_male,ISL_female,ISL_male,ISR_female,ISR_male,ITA_female,ITA_male,JPN_female,JPN_male,KOR_female,KOR_male,LTU_female,LTU_male,LUX_female,LUX_male,LVA_female,LVA_male,NLD_female,NLD_male,NOR_female,NOR_male,NZL_MA_female,NZL_MA_male,NZL_NM_female,NZL_NM_male,NZL_NP_female,NZL_NP_male,POL_female,POL_male,PRT_female,PRT_male,RUS_female,RUS_male,SVK_female,SVK_male,SVN_female,SVN_male,SWE_female,SWE_male,TWN_female,TWN_male,UKR_female,UKR_male,USA_female,USA_male
1981,0.21000000000000796,0.20999999999999375,0.3399999999999892,0.3100000000000023,0.38000000000000966,0.4099999999999966,0.4099999999999966,0.36999999999999034,0.6099999999999994,-0.010000000000005116,0.39000000000000057,0.4100000000000108,0.269999999999996,0.18999999999999773,NA,NA,0.46999999999999886,0.37999999999999545,0.23999999999999488,0.29000000000000625,NA,NA,0.1799999999999926,0.269999999999996,0.1799999999999926,0.06999999999999318,0.21999999999999886,0.14000000000000057,-0.14000000000000057,-0.09999999999999432,0.25,0.38000000000000966,0.09999999999999432,0.21999999999999886,0.09999999999999432,0.21999999999999886,0.5799999999999983,0.769999999999996,0.3100000000000023,0.3399999999999892,0.21000000000000796,0.1700000000000017,0.30999999999998806,0.3400000000000034,0.30999999999998806,0.3400000000000034,NA,NA,NA,NA,0.1700000000000017,-0.03999999999999204,0.4899999999999949,0.22999999999998977,-0.5299999999999869,-0.0799999999999983,NA,NA,0.3299999999999983,0.4200000000000017,0.4000000000000057,0.4199999999999875,NA,NA,0.020000000000010232,-0.0799999999999983,0.710000000000008,-0.9500000000000028,0.28000000000000114,-0.30000000000000426,0.14000000000000057,0.2600000000000051,0.09999999999999432,0.29999999999999716,1.1300000000000097,0.28000000000000114,1.0400000000000063,0.4300000000000068,1.1099999999999994,0.45999999999999375,0.7900000000000063,1.0699999999999932,0.25,0.20000000000000284,0.22000000000001307,0.22999999999999687,0.4300000000000068,0.07000000000000739,NA,NA,0.29000000000000625,0.29999999999999716,0.04000000000000625,0.10000000000000853,0.12000000000000455,0.01999999999999602,0.3199999999999932,0.4299999999999926
1982,-0.14000000000000057,0.010000000000005116,0.20000000000000284,0.10999999999999943,0.11999999999999034,0.3100000000000023,-0.35999999999999943,-0.4299999999999926,-0.030000000000001137,0.269999999999996,0.12000000000000455,0.28000000000000114,0.3100000000000023,0.37000000000000455,NA,NA,0.0799999999999983,0.12999999999999545,0.2400000000000091,0.12999999999999545,NA,NA,0.3100000000000023,0.3299999999999983,0.29000000000000625,0.3499999999999943,0.5799999999999983,0.6400000000000006,0.5900000000000034,0.46999999999999886,0.480000000000004,0.5999999999999943,0.39000000000000057,0.3399999999999892,0.39000000000000057,0.3399999999999892,-0.1599999999999966,0.6800000000000068,0.060000000000002274,0.18000000000000682,-0.14000000000000057,0.14000000000000057,0.10000000000000853,0.18000000000000682,0.10000000000000853,0.18000000000000682,0.21999999999999886,0.04999999999999716,NA,NA,0.269999999999996,0.14000000000000057,0.21000000000000796,0.3100000000000023,-0.10000000000000853,1.2099999999999937,NA,NA,0.4300000000000068,0.5,0.5600000000000023,0.45000000000000284,NA,NA,0.3399999999999892,0.4200000000000017,0.18999999999999773,-0.07000000000000739,0.25,0.7999999999999972,0.10999999999999943,0.030000000000001137,0.27000000000001023,0.010000000000005116,-0.13000000000000966,0.18999999999999773,0,0.21999999999999886,-0.020000000000010232,0.1700000000000017,-0.030000000000001137,0.15000000000000568,0.7600000000000051,0.8299999999999983,0.44999999999998863,0.6200000000000045,0.060000000000002274,0.20000000000000284,NA,NA,0.25,0.3500000000000085,0.4899999999999949,0.5100000000000051,0.23999999999999488,0.1599999999999966,0.28000000000000114,0.39000000000000057
1983,0.5299999999999869,0.8400000000000034,0.010000000000005116,0.12999999999999545,-0.01999999999999602,0.01999999999999602,0.35999999999999943,0,-0.23000000000000398,-0.09999999999999432,0.3199999999999932,0.3999999999999915,0.12000000000000455,-0.10000000000000853,NA,NA,-0.1700000000000017,-0.2799999999999869,0.3399999999999892,0.38000000000000966,NA,NA,0.2600000000000051,0.2600000000000051,-0.10000000000000853,-0.1599999999999966,-0.21999999999999886,-0.21000000000000796,0.12000000000000455,-0.21999999999999886,-0.23000000000000398,0.030000000000001137,-0.07000000000000739,0.020000000000010232,-0.07000000000000739,0.020000000000010232,0.6700000000000017,-0.04000000000000625,0.28000000000000114,0.23999999999999488,0.4399999999999977,0.4000000000000057,0.23000000000000398,0.21999999999999886,0.23000000000000398,0.21999999999999886,-0.21000000000000796,-0.1599999999999966,NA,NA,-0.23000000000000398,-0.5700000000000074,0.12999999999999545,-0.06999999999999318,0.9099999999999966,-1.3799999999999955,NA,NA,-0.19000000000001194,-0.15000000000000568,0.09999999999999432,-0.01999999999999602,NA,NA,-0.09999999999999432,-0.01999999999999602,0.769999999999996,0.960000000000008,-0.04000000000000625,-0.36999999999999744,0.1700000000000017,0.20000000000000284,0.01999999999999602,0.0899999999999892,0.8900000000000006,-0.3400000000000034,0.010000000000005116,0.1700000000000017,0.060000000000002274,0.14000000000000057,-0.060000000000002274,-0.20000000000000284,-0.10000000000000853,0.01999999999999602,-0.20999999999999375,-0.0800000000000054,-0.23000000000000398,-0.3299999999999983,NA,NA,0.25,0.19999999999998863,-0.01999999999999602,-0.05000000000001137,-0.030000000000001137,0.0799999999999983,0.010000000000005116,0.1700000000000017
1984,0.020000000000010232,0.11999999999999034,0.5900000000000034,0.5,0.6400000000000006,0.3400000000000034,0.1599999999999966,0.04999999999999716,-0.4200000000000017,-0.7000000000000028,0.23000000000000398,0.3200000000000074,0.480000000000004,0.6599999999999966,NA,NA,0.20000000000000284,0.29999999999999716,0.010000000000005116,0.18999999999999773,NA,NA,0.5600000000000023,0.5499999999999972,0.07000000000000739,0.21999999999999886,0.5500000000000114,0.2400000000000091,-0.5600000000000023,0.23999999999999488,0.4000000000000057,0.23999999999999488,0.5300000000000011,0.4099999999999966,0.5300000000000011,0.4099999999999966,0.46999999999999886,0.4900000000000091,0.3299999999999983,0.4100000000000108,0.18999999999999773,0.25,0.3499999999999943,0.4200000000000017,0.3499999999999943,0.4200000000000017,0.519999999999996,0.4000000000000057,NA,NA,0.1599999999999966,-0.06999999999999318,0.3299999999999983,0.5099999999999909,-0.1599999999999966,1.5799999999999983,0.37999999999999545,0.20000000000000284,0.7800000000000011,0.7199999999999989,0.4300000000000068,0.35999999999999943,NA,NA,-0.3200000000000074,-0.5700000000000074,-0.25,-0.18999999999999773,-0.12000000000000455,0.19000000000000483,0.10999999999999943,0.029999999999986926,0.04999999999999716,0.27000000000001023,1.0799999999999983,1.1599999999999966,0.7299999999999898,0.3199999999999932,0.730000000000004,0.3499999999999943,-0.20999999999999375,-0.21999999999999886,0.37999999999999545,0.21000000000000796,-0.46000000000000796,-0.44999999999999574,0.35999999999999943,0.11999999999999034,0.4000000000000057,0.45000000000000284,0.29000000000000625,0.21999999999999886,0.6700000000000017,0.6099999999999994,-0.29000000000000625,-0.269999999999996,0.0799999999999983,0.15000000000000568
1985,-0.1700000000000017,0.010000000000005116,0.11999999999999034,0.3199999999999932,0.09000000000000341,0.11999999999999034,-0.21999999999999886,-0.3499999999999943,-0.2599999999999909,0.7000000000000028,-0.04999999999999716,0.01999999999999602,0.11999999999999034,0.14000000000000057,NA,NA,0.2600000000000051,0.14999999999999147,-0.01999999999999602,-0.14000000000000057,NA,NA,0.12999999999999545,0.21999999999999886,-0.14000000000000057,-0.12999999999999545,-0.020000000000010232,-0.10000000000000853,0.20999999999999375,0.060000000000002274,-0.2400000000000091,-0.3399999999999892,0.10000000000000853,0.09999999999999432,0.10000000000000853,0.09999999999999432,-0.07000000000000739,0.10999999999999943,-0.18999999999999773,-0.07000000000000739,-0.0799999999999983,0.14999999999999147,-0.20999999999999375,-0.09000000000000341,-0.20999999999999375,-0.09000000000000341,-0.14999999999999147,-0.28000000000000114,NA,NA,-0.11999999999999034,-0.030000000000001137,0.0799999999999983,-0.14999999999999147,0.14000000000000057,0.09999999999999432,0.2600000000000051,0.4000000000000057,0.060000000000002274,0.15000000000000568,0.28999999999999204,0.29000000000000625,NA,NA,-0.0899999999999892,0.4300000000000068,0.37000000000000455,0.6299999999999955,-0.44999999999998863,0.6799999999999926,-0.030000000000001137,0.10000000000000853,-0.20000000000000284,-0.4200000000000017,-0.7399999999999949,0.9200000000000017,-0.8799999999999955,-0.29999999999999716,-0.8299999999999983,-0.1799999999999926,-0.1599999999999966,-0.29000000000000625,0.29000000000000625,0.269999999999996,0.28000000000000114,1.019999999999996,-0.14000000000000057,0.10999999999999943,0.5300000000000011,0.3299999999999983,-0.2400000000000091,-0.06999999999999318,0.11999999999999034,0.23000000000000398,-0.06999999999999318,0.6400000000000006,0.010000000000005116,-0.04000000000000625
1986,0.6400000000000006,0.6200000000000045,0.3500000000000085,0.5700000000000074,0.11999999999999034,0.25,0.5999999999999943,0.4099999999999966,1.019999999999996,1.5700000000000074,0.060000000000002274,0.20000000000000284,0.14000000000000057,0.1700000000000017,NA,NA,-0.09000000000000341,-0.009999999999990905,0.04999999999999716,0.060000000000002274,NA,NA,0.21999999999999886,0.269999999999996,0.04999999999999716,0.23999999999999488,0.23000000000000398,0.3400000000000034,0.6099999999999994,1.5100000000000051,0.2400000000000091,0.4199999999999875,0.2599999999999909,0.2600000000000051,0.2599999999999909,0.2600000000000051,0.2400000000000091,0.1599999999999966,0.3100000000000023,0.20999999999999375,0.45999999999999375,0.04000000000000625,0.29999999999999716,0.21999999999999886,0.29999999999999716,0.21999999999999886,0.39000000000000057,0.5799999999999983,NA,NA,0.14999999999999147,0.25,-0.009999999999990905,0.0799999999999983,0.4300000000000068,0.5800000000000125,-0.09000000000000341,-0.2600000000000051,0.29000000000000625,0.3100000000000023,0.4300000000000068,0.37999999999999545,NA,NA,0.9599999999999937,2.1700000000000017,1.3999999999999915,0.480000000000004,1.0699999999999932,1.5500000000000114,-0.060000000000002274,0.009999999999990905,0.3400000000000034,0.29999999999999716,2.3900000000000006,0.09000000000000341,0.4399999999999977,-0.060000000000002274,0.519999999999996,-0.010000000000005116,0.29999999999999716,0.21000000000000796,0.3199999999999932,0.5100000000000051,0.960000000000008,2.0300000000000082,0.1700000000000017,0.1600000000000108,0.3199999999999932,0.7000000000000028,0.3299999999999983,0.20000000000000284,0.15000000000000568,0.07000000000000739,0.980000000000004,1.6400000000000006,0.0899999999999892,0.060000000000002274
1987,0.030000000000001137,0.01999999999999602,0.37999999999999545,0.5,0.6300000000000097,0.5900000000000034,-0.2599999999999909,-0.1700000000000017,-0.10999999999999943,-0.10000000000000853,0.3199999999999932,0.28000000000000114,0.35999999999999943,0.2400000000000091,NA,NA,0.5300000000000011,0.37999999999999545,0.45999999999999375,0.2599999999999909,NA,NA,0.45000000000000284,0.37000000000000455,0.2600000000000051,-0.01999999999999602,0.3499999999999943,0.1700000000000017,-0.03999999999999204,0.12000000000000455,-0.05000000000001137,0.10000000000000853,0.5800000000000125,0.5300000000000011,0.5800000000000125,0.5300000000000011,0.5,0.7399999999999949,0.28999999999999204,0.39000000000000057,0.25,0.39000000000000057,0.28999999999999204,0.39000000000000057,0.28999999999999204,0.39000000000000057,-0.23000000000000398,-0.1600000000000108,NA,NA,0.5400000000000063,0.35999999999999943,0.7299999999999898,0.8100000000000023,-1.1000000000000085,-0.6099999999999994,0.5,0.28000000000000114,0.4399999999999977,0.3999999999999915,0.45000000000000284,0.37000000000000455,NA,NA,-0.09999999999999432,-0.20000000000000284,-0.7599999999999909,-0.10999999999999943,0.030000000000001137,0.0899999999999892,0.46000000000000796,0.4300000000000068,-0.1700000000000017,-0.12999999999999545,-0.18999999999999773,1.2099999999999937,-0.20999999999999375,0.35999999999999943,-0.20999999999999375,0.3400000000000034,0.04999999999999716,0.04999999999999716,0.4100000000000108,0.4299999999999926,0.06999999999999318,0.0799999999999983,0.1799999999999926,0.1599999999999966,0.09000000000000341,-0.19000000000001194,0.12000000000000455,0.1799999999999926,0.3499999999999943,0.1799999999999926,-0.10000000000000853,-0.2600000000000051,0.09000000000000341,0.1700000000000017
1988,0.2599999999999909,0.2600000000000051,0.4899999999999949,0.45999999999999375,0.28999999999999204,0.29999999999999716,0.1700000000000017,-0.01999999999999602,-0.060000000000002274,-0.3100000000000023,0.0799999999999983,0.05999999999998806,0.07000000000000739,-0.010000000000005116,NA,NA,0.14999999999999147,0.23999999999999488,0.060000000000002274,-0.04999999999999716,NA,NA,0.20999999999999375,0.269999999999996,-0.15000000000000568,0.29000000000000625,0.05000000000001137,-0.04999999999999716,-0.04000000000000625,0.14999999999999147,-0.01999999999999602,-0.010000000000005116,0.18999999999999773,0.28999999999999204,0.18999999999999773,0.28999999999999204,-0.2600000000000051,-0.20999999999999375,0.10000000000000853,0.13000000000000966,0.18000000000000682,0.009999999999990905,0.10000000000000853,0.14999999999999147,0.10000000000000853,0.14999999999999147,0.7199999999999989,0.45000000000000284,NA,NA,0.28000000000000114,0.4399999999999977,-0.030000000000001137,0.05999999999998806,0.14000000000000057,-0.38000000000000966,0.3299999999999983,0.37000000000000455,0.1599999999999966,0.21000000000000796,-0.10000000000000853,-0.060000000000002274,NA,NA,-0.0799999999999983,-0.27000000000001023,0.8699999999999903,0.3499999999999943,0.030000000000001137,-0.18999999999999773,0.1799999999999926,0.18000000000000682,-0.010000000000005116,0.29999999999999716,-0.18999999999999773,-0.01999999999999602,0.47999999999998977,0.0799999999999983,0.44999999999998863,0.10999999999999943,0.4099999999999966,0.28000000000000114,0.14999999999999147,-0.09000000000000341,-0.01999999999999602,-0.21999999999999886,0.3300000000000125,-0.1599999999999966,0.5700000000000074,0.7400000000000091,-0.20999999999999375,-0.030000000000001137,-0.19999999999998863,-0.23999999999999488,-0.12999999999999545,-0.04999999999999716,-0.04999999999999716,0.009999999999990905
1989,-0.21999999999999886,-0.07000000000000739,0.14000000000000057,0.05000000000001137,0.010000000000005116,0.10999999999999943,0.14999999999999147,-0.01999999999999602,0.23000000000000398,-0.539999999999992,0.20000000000000284,0.30000000000001137,0.20999999999999375,0.1700000000000017,NA,NA,0.0800000000000125,0.020000000000010232,0.4100000000000108,0.3500000000000085,NA,NA,0.09000000000000341,0.15000000000000568,0.12000000000000455,-0.05000000000001137,0.20999999999999375,-0.09000000000000341,-0.12999999999999545,-0.75,0.21000000000000796,0.21000000000000796,0.1799999999999926,0.13000000000000966,0.1799999999999926,0.13000000000000966,0.46999999999999886,0.4899999999999949,0.01999999999999602,0.23999999999999488,-0.5499999999999972,0.1700000000000017,0.06999999999999318,0.2400000000000091,0.06999999999999318,0.2400000000000091,0.23000000000000398,0.20000000000000284,NA,NA,-0.2600000000000051,-0.7600000000000051,-0.01999999999999602,0.05000000000001137,0.29999999999999716,1.7000000000000028,0.480000000000004,0.6899999999999977,0.4300000000000068,0.35999999999999943,0.46999999999999886,0.37999999999999545,NA,NA,-0.05000000000001137,-0.6199999999999903,-0.46999999999999886,0.29000000000000625,-0.04999999999999716,-0.8599999999999994,-0.3100000000000023,-0.020000000000010232,0.27000000000001023,0.269999999999996,-0.04000000000000625,-0.37999999999999545,0.4200000000000017,0.5400000000000063,0.39000000000000057,0.3999999999999915,-0.09999999999999432,-0.3500000000000085,0.5400000000000063,0.6099999999999994,0.23999999999999488,-0.4200000000000017,-0.14000000000000057,-0.23000000000000398,0.44999999999998863,0.4299999999999926,0.6299999999999955,0.6500000000000057,0.3399999999999892,0.21999999999999886,0.4099999999999966,-0.45000000000000284,0.25,0.28000000000000114
1990,0.7700000000000102,0.8700000000000045,0.21000000000000796,0.3299999999999983,0.4099999999999966,0.38000000000000966,-0.09999999999999432,-0.21000000000000796,-0.5499999999999972,-0.4900000000000091,0.23999999999999488,0.35999999999999943,-0.23000000000000398,-0.10999999999999943,NA,NA,-0.030000000000001137,-0.5900000000000034,-0.1600000000000108,-0.960000000000008,NA,NA,-0.01999999999999602,0.04999999999999716,-0.030000000000001137,0.030000000000001137,0.060000000000002274,-0.03999999999999204,0.01999999999999602,-0.9899999999999949,-0.020000000000010232,0.06999999999999318,0.3100000000000023,0.269999999999996,0.3100000000000023,0.269999999999996,0.12999999999999545,0.45000000000000284,0.4200000000000017,0.2600000000000051,0.7599999999999909,0.46000000000000796,0.39000000000000057,0.23000000000000398,0.39000000000000057,0.23000000000000398,0.09999999999999432,0.18999999999999773,NA,NA,0.060000000000002274,-0.0899999999999892,0.4200000000000017,0.35999999999999943,0.4300000000000068,-0.75,0.4000000000000057,0.5300000000000011,0.09999999999999432,0.03999999999999204,0.07000000000000739,-0.01999999999999602,NA,NA,-0.05999999999998806,-0.45000000000000284,0.2400000000000091,1.0600000000000023,-0.5799999999999983,-1.2000000000000028,0.18000000000000682,0.1599999999999966,-0.04000000000000625,0.12000000000000455,-0.6599999999999966,0.4299999999999926,0.4900000000000091,0.6199999999999903,0.37000000000000455,0.6600000000000108,0.0799999999999983,-0.20999999999999375,-0.37000000000000455,-0.3299999999999983,-0.1799999999999926,-0.44000000000000483,0.0899999999999892,-0.29000000000000625,0.45000000000000284,0.5200000000000102,-0.1599999999999966,0.030000000000001137,0.27000000000001023,0.23999999999999488,-0.28999999999999204,-0.5300000000000011,0.28999999999999204,0.25
1991,0.3399999999999892,0.5099999999999909,0.10999999999999943,0.030000000000001137,0.14000000000000057,0.14999999999999147,-0.29999999999999716,0.010000000000005116,-0.3400000000000034,-0.7399999999999949,0.10000000000000853,0.20999999999999375,0.38000000000000966,0.1599999999999966,NA,NA,0.3499999999999943,0.7000000000000028,0.37000000000000455,0.21999999999999886,0.269999999999996,0.18000000000000682,0.21999999999999886,0.15000000000000568,0.25,0.45000000000000284,0.18999999999999773,0.0799999999999983,0.060000000000002274,-0.23000000000000398,0.4399999999999977,0.39000000000000057,0.20000000000000284,0.1599999999999966,0.20000000000000284,0.1599999999999966,0.5100000000000051,0.25,0.10999999999999943,0.23999999999999488,0.21000000000000796,0.2599999999999909,0.09000000000000341,0.23999999999999488,0.09000000000000341,0.23999999999999488,0.23000000000000398,0,NA,NA,0.18999999999999773,-0.04000000000000625,0.18000000000000682,0.1700000000000017,0.6200000000000045,-0.5100000000000051,-0.12000000000000455,-0.1700000000000017,0.04999999999999716,-0.03999999999999204,0.29999999999999716,0.20999999999999375,NA,NA,-0.3400000000000034,-1.2600000000000051,0.6199999999999903,-0.35999999999999943,-0.020000000000010232,-0.44999999999999574,0.04999999999999716,0.23000000000000398,0.29000000000000625,0.5699999999999932,1.0100000000000051,-0.3199999999999932,0.4399999999999977,0.8800000000000097,0.4899999999999949,0.7800000000000011,-0.1700000000000017,-0.37999999999999545,0.10000000000000853,-0.18999999999999773,-0.0799999999999983,-0.3500000000000014,-0.11999999999999034,0.2600000000000051,-0.3100000000000023,-0.3299999999999983,0.14000000000000057,0.14000000000000057,0.4200000000000017,0.45000000000000284,-0.5800000000000125,-0.9799999999999898,0.12000000000000455,0.18000000000000682
1992,-0.009999999999990905,0.010000000000005116,0.1599999999999966,0.23999999999999488,0.20000000000000284,0.12000000000000455,0.269999999999996,-0.25,-0.10999999999999943,-0.5999999999999943,0.25,0.25,0.23999999999999488,0.3400000000000034,NA,NA,0.4300000000000068,0.28999999999999204,0.6400000000000006,0.5600000000000023,0.45000000000000284,0.4399999999999977,0.37999999999999545,0.39000000000000057,-0.010000000000005116,0.09000000000000341,0.5100000000000051,0.3999999999999915,-0.20000000000000284,-0.9600000000000009,0.12000000000000455,0.3400000000000034,0.28999999999999204,0.27000000000001023,0.28999999999999204,0.27000000000001023,0.45999999999999375,0.5,0.3499999999999943,0.4300000000000068,0.14999999999999147,0.21999999999999886,0.35999999999999943,0.45000000000000284,0.35999999999999943,0.45000000000000284,-0.09000000000000341,-0.03999999999999204,NA,NA,-0.030000000000001137,-0.45000000000000284,0.39000000000000057,0.39000000000000057,-0.4300000000000068,1.8599999999999994,-0.01999999999999602,-0.25,0.35999999999999943,0.37999999999999545,0.12999999999999545,-0.01999999999999602,NA,NA,0.060000000000002274,-0.3499999999999943,-0.6299999999999955,-0.05000000000001137,-0.18999999999999773,-1.1000000000000014,0.14000000000000057,0.25,0.2599999999999909,0.15000000000000568,1.8900000000000006,0.6299999999999955,0.4099999999999966,-0.18000000000000682,0.45000000000000284,-0.15000000000000568,0.4200000000000017,0.5899999999999892,0.6899999999999977,0.5600000000000023,-0.5300000000000011,-1.4499999999999957,0.5999999999999943,0.28000000000000114,0.10000000000000853,0.12999999999999545,0.23999999999999488,0.4099999999999966,-0.020000000000010232,-0.04999999999999716,-0.28999999999999204,-0.8100000000000023,0.21000000000000796,0.28999999999999204
1993,0.5099999999999909,0.5400000000000063,0.20000000000000284,0.2600000000000051,0.06999999999999318,-0.030000000000001137,0.3299999999999983,-0.2600000000000051,-0.8500000000000085,-1.1700000000000088,-0.20000000000000284,-0.060000000000002274,0.09000000000000341,0.45000000000000284,0.18000000000000682,-0.030000000000001137,0.25,0.730000000000004,0.5699999999999932,0.3299999999999983,0.06999999999999318,0.09999999999999432,-0.060000000000002274,0.03999999999999204,-0.20000000000000284,0.03999999999999204,0.0799999999999983,0.20000000000000284,-0.6899999999999977,-1.0300000000000011,0.04000000000000625,0.4399999999999977,0,0.09999999999999432,0,0.09999999999999432,-0.5300000000000011,-0.23999999999999488,-0.18999999999999773,-0.07000000000000739,-0.3199999999999932,-0.19999999999998863,-0.1599999999999966,-0.04999999999999716,-0.1599999999999966,-0.04999999999999716,0.3100000000000023,0.25,NA,NA,0.04000000000000625,-0.009999999999990905,-0.13000000000000966,-0.12000000000000455,0.09000000000000341,0.3400000000000034,0.5899999999999892,0.5799999999999983,0.1700000000000017,0.39000000000000057,0.15000000000000568,0.12999999999999545,NA,NA,-0.9399999999999977,-1.6600000000000037,0.980000000000004,0.25,-1.0999999999999943,-2.1999999999999957,-0.29000000000000625,-0.3199999999999932,-0.10999999999999943,0.06999999999999318,-1.2900000000000063,-0.23000000000000398,-0.030000000000001137,0.7600000000000051,-0.11999999999999034,0.6500000000000057,0.29999999999999716,0.6600000000000108,-0.18000000000000682,-0.030000000000001137,-1.8599999999999994,-3.1700000000000017,0.28000000000000114,0.6799999999999926,0.06999999999999318,-0.23000000000000398,0,0.12999999999999545,0.4100000000000108,0.25,-0.6800000000000068,-0.6400000000000006,-0.2400000000000091,-0.14999999999999147
1994,-0.1700000000000017,-0.12000000000000455,0.28999999999999204,0.35999999999999943,0.2600000000000051,0.4099999999999966,-0.29000000000000625,-0.3400000000000034,-0.12999999999999545,-0.30999999999999517,0.09999999999999432,0.2400000000000091,0.28000000000000114,0.23999999999999488,0.5300000000000011,0.3999999999999915,0.21999999999999886,0.23999999999999488,0.3400000000000034,0.3400000000000034,0.30000000000001137,0.3200000000000074,0.29000000000000625,0.29999999999999716,0.3299999999999983,0.18000000000000682,0.37999999999999545,0.39000000000000057,-1.0900000000000034,-1.6599999999999966,0.6700000000000017,0.6899999999999977,0.4300000000000068,0.39000000000000057,0.4300000000000068,0.39000000000000057,0.480000000000004,0.5699999999999932,0.5400000000000063,0.5600000000000023,0.7599999999999909,0.7099999999999937,0.5099999999999909,0.5299999999999869,0.5099999999999909,0.5299999999999869,0.25,0.1799999999999926,NA,NA,0.47999999999998977,0.3499999999999943,0.4900000000000091,0.4899999999999949,0.45999999999999375,0.04000000000000625,0.28000000000000114,0.21000000000000796,0.23999999999999488,0.20000000000000284,0.45000000000000284,0.3200000000000074,NA,NA,-0.1700000000000017,-0.6099999999999994,0.23999999999999488,0.9900000000000091,-0.9500000000000028,-1.6600000000000037,0.3100000000000023,0.5999999999999943,0.4100000000000108,0.6500000000000057,0.980000000000004,1.8100000000000023,0.46000000000000796,0.23999999999999488,0.46999999999999886,0.37999999999999545,0.25,0.3100000000000023,0.8400000000000034,1.0400000000000063,-0.7800000000000011,-1.4099999999999966,0.3299999999999983,0.5100000000000051,0.15000000000000568,0.6800000000000068,0.5999999999999943,0.5900000000000034,0.3199999999999932,0.01999999999999602,-0.3999999999999915,-0.7899999999999991,0.12000000000000455,0.21999999999999886
1995,0.3100000000000023,0.46999999999999886,0.3200000000000074,0.1700000000000017,0.18000000000000682,0.09000000000000341,0.060000000000002274,0.12000000000000455,-0.1700000000000017,-0.6200000000000045,0.09000000000000341,0.14000000000000057,-0.01999999999999602,0.15000000000000568,0.029999999999986926,-0.1799999999999926,0,0.1700000000000017,0.37000000000000455,0.5,0.1799999999999926,0.1700000000000017,0.11999999999999034,0.10000000000000853,-0.2599999999999909,-0.04999999999999716,0.12000000000000455,0.060000000000002274,1.3599999999999994,0.7999999999999972,0.05999999999998806,0.010000000000005116,0.010000000000005116,0.20000000000000284,0.010000000000005116,0.20000000000000284,-0.01999999999999602,0.060000000000002274,-0.12000000000000455,-0.06999999999999318,-0.04999999999999716,0,-0.11999999999999034,-0.06999999999999318,-0.11999999999999034,-0.06999999999999318,0.10000000000000853,-0.11999999999999034,NA,NA,0.2600000000000051,0.4200000000000017,-0.3300000000000125,-0.28000000000000114,-1.2000000000000028,-1.1500000000000057,0.020000000000010232,-0.0800000000000125,0.2600000000000051,0.21999999999999886,-0.12000000000000455,-0.1700000000000017,NA,NA,0.19999999999998863,0.730000000000004,0.46999999999999886,-0.2400000000000091,0.4099999999999966,0.990000000000002,0.060000000000002274,0.01999999999999602,0.1599999999999966,-0.09000000000000341,0.14999999999999147,-0.45000000000000284,-0.1700000000000017,0,-0.18000000000000682,-0.07000000000000739,0.3100000000000023,0.12999999999999545,-0.030000000000001137,-0.29000000000000625,0.539999999999992,0.7399999999999949,-0.1799999999999926,0.010000000000005116,0.6299999999999955,0.7099999999999937,0.060000000000002274,0.10000000000000853,-0.21999999999999886,-0.18999999999999773,-0.45000000000000284,-1.1799999999999997,0.030000000000001137,0.20000000000000284
